ID caso;Nombre Actividad;Inicio;Fin;Ejecutor
46;Contactar seguridad ciudadana;2021-06-03 07:00:13;2021-06-03 07:00:32;Jose
46;Continuar disuasión y monitorear cámaras;2021-06-03 07:00:32;2021-06-03 07:09:55;Jose
47;Alarma domiciliaria;2021-06-03 06:45:39;2021-06-03 06:45:39;Sistema
47;Revisar cámaras;2021-06-03 06:46:20;2021-06-03 06:50:02;Ignacio
47;Te atrapé;2021-06-03 06:50:02;2021-06-03 06:50:02;Ignacio
47;Registrar intruso detectado;2021-06-03 06:50:53;2021-06-03 06:51:55;Ignacio
47;Activar alarma casa;2021-06-03 06:52:27;2021-06-03 06:52:27;Ignacio
47;Alertar móvil de seguridad;2021-06-03 06:53:55;2021-06-03 06:55:36;Ignacio
47;Concurrir a casa afectada;2021-06-03 06:55:45;2021-06-03 07:04:57;Franco
47;Contactar dueño casa;2021-06-03 07:05:28;2021-06-03 07:07:37;Franco
47;Notificar llegada a central;2021-06-03 07:07:37;2021-06-03 07:08:39;Franco
47;Revisar eventuales daños;2021-06-03 07:11:14;2021-06-03 07:28:24;Franco
47;Notificar fin operativo;2021-06-03 07:30:57;2021-06-03 07:33:27;Franco
47;Dar mensajes disuasivos;2021-06-03 06:55:51;2021-06-03 06:56:23;Ignacio
48;Alarma domiciliaria;2021-06-04 06:45:15;2021-06-04 06:45:15;Sistema
48;Revisar cámaras;2021-06-04 06:46:08;2021-06-04 06:47:32;Pablo
48;Registrar hecho fortuito;2021-06-04 06:47:32;2021-06-04 06:47:32;Pablo
48;Avisar hecho fortuito;2021-06-04 06:47:55;2021-06-04 06:51:46;Pablo
49;Alarma domiciliaria;2021-06-04 01:24:56;2021-06-04 01:24:56;Sistema
49;Revisar cámaras;2021-06-04 01:25:30;2021-06-04 01:29:54;Catalina
49;Te atrapé;2021-06-04 01:29:54;2021-06-04 01:29:54;Catalina
49;Registrar intruso detectado;2021-06-04 01:30:54;2021-06-04 01:31:47;Catalina
49;Activar alarma casa;2021-06-04 01:32:08;2021-06-04 01:32:08;Catalina
49;Alertar móvil de seguridad;2021-06-04 01:34:07;2021-06-04 01:36:00;Catalina
49;Concurrir a casa afectada;2021-06-04 01:36:06;2021-06-04 01:47:58;Trinidad
49;Contactar dueño casa;2021-06-04 01:48:23;2021-06-04 01:51:00;Trinidad
49;Notificar llegada a central;2021-06-04 01:51:00;2021-06-04 01:51:56;Trinidad
49;Revisar eventuales daños;2021-06-04 01:54:43;2021-06-04 02:10:37;Trinidad
49;Notificar fin operativo;2021-06-04 02:13:26;2021-06-04 02:17:11;Trinidad
49;Dar mensajes disuasivos;2021-06-04 01:36:12;2021-06-04 01:39:25;Catalina
49;Activar alarma comunitaria;2021-06-04 01:39:31;2021-06-04 01:39:31;Catalina
49;Escalar alerta móvil;2021-06-04 01:39:46;2021-06-04 01:39:59;Catalina
49;Contactar seguridad ciudadana;2021-06-04 01:40:57;2021-06-04 01:41:39;Catalina
49;Continuar disuasión y monitorear cámaras;2021-06-04 01:41:39;2021-06-04 01:51:00;Catalina
50;Alarma domiciliaria;2021-06-04 04:04:52;2021-06-04 04:04:52;Sistema
50;Revisar cámaras;2021-06-04 04:05:28;2021-06-04 04:10:28;Catalina
50;Registrar hecho no precisado;2021-06-04 04:10:28;2021-06-04 04:10:28;Catalina
50;Solicitar revisar alarma;2021-06-04 04:10:49;2021-06-04 04:12:31;Catalina
51;Alarma domiciliaria;2021-06-04 06:45:23;2021-06-04 06:45:23;Sistema
51;Revisar cámaras;2021-06-04 06:45:34;2021-06-04 06:48:06;Catalina
51;Registrar hecho fortuito;2021-06-04 06:48:06;2021-06-04 06:48:06;Catalina
51;Avisar hecho fortuito;2021-06-04 06:48:21;2021-06-04 06:52:12;Catalina
52;Alarma domiciliaria;2021-06-04 00:04:25;2021-06-04 00:04:25;Sistema
52;Revisar cámaras;2021-06-04 00:05:14;2021-06-04 00:09:58;Lorenzo
52;Te atrapé;2021-06-04 00:09:58;2021-06-04 00:09:58;Lorenzo
52;Registrar intruso detectado;2021-06-04 00:10:48;2021-06-04 00:11:20;Lorenzo
52;Activar alarma casa;2021-06-04 00:11:40;2021-06-04 00:11:40;Lorenzo
52;Alertar móvil de seguridad;2021-06-04 00:13:39;2021-06-04 00:15:27;Lorenzo
52;Concurrir a casa afectada;2021-06-04 00:15:29;2021-06-04 00:24:39;Josefa
52;Contactar dueño casa;2021-06-04 00:24:52;2021-06-04 00:27:01;Josefa
52;Notificar llegada a central;2021-06-04 00:27:01;2021-06-04 00:28:12;Josefa
52;Revisar eventuales daños;2021-06-04 00:30:44;2021-06-04 00:48:07;Josefa
52;Notificar fin operativo;2021-06-04 00:50:48;2021-06-04 00:53:39;Josefa
52;Dar mensajes disuasivos;2021-06-04 00:15:39;2021-06-04 00:17:38;Lorenzo
52;Activar alarma comunitaria;2021-06-04 00:17:47;2021-06-04 00:17:47;Lorenzo
52;Escalar alerta móvil;2021-06-04 00:18:13;2021-06-04 00:18:42;Lorenzo
52;Contactar seguridad ciudadana;2021-06-04 00:19:34;2021-06-04 00:20:10;Lorenzo
52;Continuar disuasión y monitorear cámaras;2021-06-04 00:20:10;2021-06-04 00:27:01;Lorenzo
53;Alarma domiciliaria;2021-06-04 01:25:19;2021-06-04 01:25:19;Sistema
53;Revisar cámaras;2021-06-04 01:25:56;2021-06-04 01:26:36;Lorenzo
53;Registrar hecho fortuito;2021-06-04 01:26:36;2021-06-04 01:26:36;Lorenzo
53;Avisar hecho fortuito;2021-06-04 01:26:54;2021-06-04 01:31:15;Lorenzo
54;Alarma domiciliaria;2021-06-04 02:44:31;2021-06-04 02:44:31;Sistema
54;Revisar cámaras;2021-06-04 02:44:44;2021-06-04 02:49:44;Lorenzo
54;Registrar hecho no precisado;2021-06-04 02:49:44;2021-06-04 02:49:44;Lorenzo
54;Solicitar revisar alarma;2021-06-04 02:50:05;2021-06-04 02:51:29;Lorenzo
55;Alarma domiciliaria;2021-06-04 04:03:37;2021-06-04 04:03:37;Sistema
55;Revisar cámaras;2021-06-04 04:04:27;2021-06-04 04:08:12;Lorenzo
55;Te atrapé;2021-06-04 04:08:12;2021-06-04 04:08:12;Lorenzo
55;Registrar intruso detectado;2021-06-04 04:08:38;2021-06-04 04:09:10;Lorenzo
55;Activar alarma casa;2021-06-04 04:09:31;2021-06-04 04:09:31;Lorenzo
55;Alertar móvil de seguridad;2021-06-04 04:11:39;2021-06-04 04:13:38;Lorenzo
55;Concurrir a casa afectada;2021-06-04 04:13:39;2021-06-04 04:21:37;Paola
55;Contactar dueño casa;2021-06-04 04:22:00;2021-06-04 04:24:11;Paola
55;Notificar llegada a central;2021-06-04 04:24:11;2021-06-04 04:25:33;Paola
55;Revisar eventuales daños;2021-06-04 04:27:23;2021-06-04 04:48:29;Paola
55;Notificar fin operativo;2021-06-04 04:51:14;2021-06-04 04:54:05;Paola
55;Dar mensajes disuasivos;2021-06-04 04:13:47;2021-06-04 04:15:51;Lorenzo
55;Activar alarma comunitaria;2021-06-04 04:15:58;2021-06-04 04:15:58;Lorenzo
55;Escalar alerta móvil;2021-06-04 04:16:17;2021-06-04 04:16:31;Lorenzo
55;Contactar seguridad ciudadana;2021-06-04 04:17:14;2021-06-04 04:17:55;Lorenzo
55;Continuar disuasión y monitorear cámaras;2021-06-04 04:17:55;2021-06-04 04:24:11;Lorenzo
56;Alarma domiciliaria;2021-06-04 05:23:30;2021-06-04 05:23:30;Sistema
56;Revisar cámaras;2021-06-04 05:24:19;2021-06-04 05:26:14;Lorenzo
56;Te atrapé;2021-06-04 05:26:14;2021-06-04 05:26:14;Lorenzo
56;Señal persona casa;2021-06-04 05:27:20;2021-06-04 05:27:44;Lorenzo
56;Clave digitada;2021-06-04 05:31:06;2021-06-04 05:31:06;Sistema
57;Alarma domiciliaria;2021-06-04 06:42:52;2021-06-04 06:42:52;Sistema
57;Revisar cámaras;2021-06-04 06:43:05;2021-06-04 06:48:05;Lorenzo
57;Registrar hecho no precisado;2021-06-04 06:48:05;2021-06-04 06:48:05;Lorenzo
57;Solicitar revisar alarma;2021-06-04 06:48:19;2021-06-04 06:49:34;Lorenzo
58;Alarma domiciliaria;2021-06-04 01:25:31;2021-06-04 01:25:31;Sistema
58;Revisar cámaras;2021-06-04 01:25:41;2021-06-04 01:28:23;Alexander
58;Te atrapé;2021-06-04 01:28:23;2021-06-04 01:28:23;Alexander
58;Señal persona casa;2021-06-04 01:30:26;2021-06-04 01:30:52;Alexander
59;Alarma domiciliaria;2021-06-04 04:05:52;2021-06-04 04:05:52;Sistema
59;Revisar cámaras;2021-06-04 04:06:28;2021-06-04 04:08:51;Alexander
59;Te atrapé;2021-06-04 04:08:51;2021-06-04 04:08:51;Alexander
59;Registrar intruso detectado;2021-06-04 04:09:53;2021-06-04 04:10:58;Alexander
59;Activar alarma casa;2021-06-04 04:11:33;2021-06-04 04:11:33;Alexander
59;Alertar móvil de seguridad;2021-06-04 04:13:19;2021-06-04 04:15:05;Alexander
59;Concurrir a casa afectada;2021-06-04 04:15:07;2021-06-04 04:20:21;Ivanna
59;Contactar dueño casa;2021-06-04 04:20:52;2021-06-04 04:23:07;Ivanna
59;Notificar llegada a central;2021-06-04 04:23:07;2021-06-04 04:24:04;Ivanna
59;Revisar eventuales daños;2021-06-04 04:26:51;2021-06-04 04:42:06;Ivanna
59;Notificar fin operativo;2021-06-04 04:44:40;2021-06-04 04:47:19;Ivanna
59;Dar mensajes disuasivos;2021-06-04 04:15:23;2021-06-04 04:18:09;Alexander
59;Activar alarma comunitaria;2021-06-04 04:18:15;2021-06-04 04:18:15;Alexander
59;Escalar alerta móvil;2021-06-04 04:18:30;2021-06-04 04:18:46;Alexander
59;Contactar seguridad ciudadana;2021-06-04 04:19:17;2021-06-04 04:19:35;Alexander
59;Continuar disuasión y monitorear cámaras;2021-06-04 04:19:35;2021-06-04 04:23:07;Alexander
60;Alarma domiciliaria;2021-06-04 06:45:57;2021-06-04 06:45:57;Sistema
60;Revisar cámaras;2021-06-04 06:46:08;2021-06-04 06:51:05;Alexander
60;Te atrapé;2021-06-04 06:51:05;2021-06-04 06:51:05;Alexander
60;Registrar intruso detectado;2021-06-04 06:51:22;2021-06-04 06:52:32;Alexander
60;Activar alarma casa;2021-06-04 06:52:51;2021-06-04 06:52:51;Alexander
60;Alertar móvil de seguridad;2021-06-04 06:55:01;2021-06-04 06:56:47;Alexander
60;Concurrir a casa afectada;2021-06-04 06:56:48;2021-06-04 07:08:10;Trinidad
60;Contactar dueño casa;2021-06-04 07:08:39;2021-06-04 07:10:43;Trinidad
60;Notificar llegada a central;2021-06-04 07:10:43;2021-06-04 07:12:07;Trinidad
60;Revisar eventuales daños;2021-06-04 07:14:46;2021-06-04 07:33:01;Trinidad
60;Notificar fin operativo;2021-06-04 07:35:58;2021-06-04 07:40:02;Trinidad
60;Dar mensajes disuasivos;2021-06-04 06:57:01;2021-06-04 06:58:31;Alexander
61;Alarma domiciliaria;2021-06-04 00:20:03;2021-06-04 00:20:03;Sistema
61;Revisar cámaras;2021-06-04 00:20:21;2021-06-04 00:21:41;Sergio
61;Registrar hecho fortuito;2021-06-04 00:21:41;2021-06-04 00:21:41;Sergio
61;Avisar hecho fortuito;2021-06-04 00:21:58;2021-06-04 00:24:35;Sergio
62;Alarma domiciliaria;2021-06-04 01:56:50;2021-06-04 01:56:50;Sistema
62;Revisar cámaras;2021-06-04 01:57:35;2021-06-04 02:01:49;Sergio
62;Te atrapé;2021-06-04 02:01:49;2021-06-04 02:01:49;Sergio
62;Registrar intruso detectado;2021-06-04 02:02:00;2021-06-04 02:02:27;Sergio
62;Activar alarma casa;2021-06-04 02:02:33;2021-06-04 02:02:33;Sergio
62;Alertar móvil de seguridad;2021-06-04 02:04:33;2021-06-04 02:06:54;Sergio
62;Concurrir a casa afectada;2021-06-04 02:06:57;2021-06-04 02:18:01;Paola
62;Contactar dueño casa;2021-06-04 02:18:22;2021-06-04 02:20:08;Paola
62;Notificar llegada a central;2021-06-04 02:20:08;2021-06-04 02:20:51;Paola
62;Revisar eventuales daños;2021-06-04 02:22:34;2021-06-04 02:43:18;Paola
62;Notificar fin operativo;2021-06-04 02:45:45;2021-06-04 02:49:49;Paola
62;Dar mensajes disuasivos;2021-06-04 02:07:07;2021-06-04 02:09:15;Sergio
62;Activar alarma comunitaria;2021-06-04 02:09:27;2021-06-04 02:09:27;Sergio
62;Escalar alerta móvil;2021-06-04 02:09:49;2021-06-04 02:10:06;Sergio
62;Contactar seguridad ciudadana;2021-06-04 02:10:56;2021-06-04 02:11:35;Sergio
62;Continuar disuasión y monitorear cámaras;2021-06-04 02:11:35;2021-06-04 02:20:08;Sergio
63;Alarma domiciliaria;2021-06-04 03:33:09;2021-06-04 03:33:09;Sistema
63;Revisar cámaras;2021-06-04 03:33:33;2021-06-04 03:35:34;Sergio
63;Registrar hecho fortuito;2021-06-04 03:35:34;2021-06-04 03:35:34;Sergio
63;Avisar hecho fortuito;2021-06-04 03:35:48;2021-06-04 03:39:02;Sergio
64;Alarma domiciliaria;2021-06-04 05:08:11;2021-06-04 05:08:11;Sistema
64;Revisar cámaras;2021-06-04 05:08:59;2021-06-04 05:13:59;Sergio
64;Registrar hecho no precisado;2021-06-04 05:13:59;2021-06-04 05:13:59;Sergio
64;Solicitar revisar alarma;2021-06-04 05:14:17;2021-06-04 05:15:51;Sergio
65;Alarma domiciliaria;2021-06-04 06:44:35;2021-06-04 06:44:35;Sistema
65;Revisar cámaras;2021-06-04 06:45:12;2021-06-04 06:46:48;Sergio
65;Registrar hecho fortuito;2021-06-04 06:46:48;2021-06-04 06:46:48;Sergio
65;Avisar hecho fortuito;2021-06-04 06:47:06;2021-06-04 06:50:23;Sergio
66;Alarma domiciliaria;2021-06-04 01:25:56;2021-06-04 01:25:56;Sistema
66;Revisar cámaras;2021-06-04 01:26:12;2021-06-04 01:30:50;Jose
66;Te atrapé;2021-06-04 01:30:50;2021-06-04 01:30:50;Jose
66;Señal persona casa;2021-06-04 01:31:59;2021-06-04 01:32:19;Jose
66;Clave digitada;2021-06-04 01:34:27;2021-06-04 01:34:27;Sistema
67;Alarma domiciliaria;2021-06-04 04:06:45;2021-06-04 04:06:45;Sistema
67;Revisar cámaras;2021-06-04 04:07:23;2021-06-04 04:08:51;Jose
67;Te atrapé;2021-06-04 04:08:51;2021-06-04 04:08:51;Jose
67;Señal persona casa;2021-06-04 04:09:58;2021-06-04 04:10:23;Jose
67;Clave digitada;2021-06-04 04:11:35;2021-06-04 04:11:35;Sistema
68;Alarma domiciliaria;2021-06-04 06:47:05;2021-06-04 06:47:05;Sistema
68;Revisar cámaras;2021-06-04 06:47:33;2021-06-04 06:49:21;Jose
68;Te atrapé;2021-06-04 06:49:21;2021-06-04 06:49:21;Jose
68;Registrar intruso detectado;2021-06-04 06:50:21;2021-06-04 06:51:05;Jose
68;Activar alarma casa;2021-06-04 06:51:30;2021-06-04 06:51:30;Jose
68;Alertar móvil de seguridad;2021-06-04 06:53:42;2021-06-04 06:55:49;Jose
68;Concurrir a casa afectada;2021-06-04 06:55:50;2021-06-04 07:03:58;Pedro
68;Contactar dueño casa;2021-06-04 07:04:26;2021-06-04 07:06:16;Pedro
68;Notificar llegada a central;2021-06-04 07:06:16;2021-06-04 07:07:10;Pedro
68;Revisar eventuales daños;2021-06-04 07:09:28;2021-06-04 07:27:35;Pedro
68;Notificar fin operativo;2021-06-04 07:30:11;2021-06-04 07:34:01;Pedro
68;Dar mensajes disuasivos;2021-06-04 06:55:56;2021-06-04 06:57:47;Jose
68;Activar alarma comunitaria;2021-06-04 06:57:57;2021-06-04 06:57:57;Jose
68;Escalar alerta móvil;2021-06-04 06:58:16;2021-06-04 06:58:37;Jose
68;Contactar seguridad ciudadana;2021-06-04 06:59:23;2021-06-04 07:00:02;Jose
68;Continuar disuasión y monitorear cámaras;2021-06-04 07:00:02;2021-06-04 07:06:16;Jose
69;Alarma domiciliaria;2021-06-04 01:24:39;2021-06-04 01:24:39;Sistema
69;Revisar cámaras;2021-06-04 01:24:53;2021-06-04 01:26:39;Ignacio
69;Registrar hecho fortuito;2021-06-04 01:26:39;2021-06-04 01:26:39;Ignacio
69;Avisar hecho fortuito;2021-06-04 01:26:51;2021-06-04 01:29:27;Ignacio
70;Alarma domiciliaria;2021-06-04 04:04:03;2021-06-04 04:04:03;Sistema
70;Revisar cámaras;2021-06-04 04:04:17;2021-06-04 04:09:17;Ignacio
70;Registrar hecho no precisado;2021-06-04 04:09:17;2021-06-04 04:09:17;Ignacio
70;Solicitar revisar alarma;2021-06-04 04:09:30;2021-06-04 04:11:08;Ignacio
71;Alarma domiciliaria;2021-06-04 06:44:23;2021-06-04 06:44:23;Sistema
71;Revisar cámaras;2021-06-04 06:44:52;2021-06-04 06:45:45;Ignacio
71;Registrar hecho fortuito;2021-06-04 06:45:45;2021-06-04 06:45:45;Ignacio
71;Avisar hecho fortuito;2021-06-04 06:45:58;2021-06-04 06:50:29;Ignacio
72;Alarma domiciliaria;2021-06-04 23:52:46;2021-06-04 23:52:46;Sistema
72;Revisar cámaras;2021-06-04 23:53:13;2021-06-04 23:55:40;Pablo
72;Te atrapé;2021-06-04 23:55:40;2021-06-04 23:55:40;Pablo
72;Registrar intruso detectado;2021-06-04 23:55:54;2021-06-04 23:56:51;Pablo
72;Activar alarma casa;2021-06-04 23:57:12;2021-06-04 23:57:12;Pablo
72;Alertar móvil de seguridad;2021-06-04 23:59:03;2021-06-05 00:01:27;Pablo
72;Concurrir a casa afectada;2021-06-05 00:01:39;2021-06-05 00:13:38;Sebastian
72;Contactar dueño casa;2021-06-05 00:14:08;2021-06-05 00:16:34;Sebastian
72;Notificar llegada a central;2021-06-05 00:16:34;2021-06-05 00:17:19;Sebastian
72;Revisar eventuales daños;2021-06-05 00:19:48;2021-06-05 00:34:15;Sebastian
72;Notificar fin operativo;2021-06-05 00:37:15;2021-06-05 00:40:25;Sebastian
72;Dar mensajes disuasivos;2021-06-05 00:01:43;2021-06-05 00:04:12;Pablo
72;Activar alarma comunitaria;2021-06-05 00:04:18;2021-06-05 00:04:18;Pablo
72;Escalar alerta móvil;2021-06-05 00:04:34;2021-06-05 00:04:52;Pablo
72;Contactar seguridad ciudadana;2021-06-05 00:05:20;2021-06-05 00:05:53;Pablo
72;Continuar disuasión y monitorear cámaras;2021-06-05 00:05:53;2021-06-05 00:16:34;Pablo
73;Alarma domiciliaria;2021-06-05 01:02:16;2021-06-05 01:02:16;Sistema
73;Revisar cámaras;2021-06-05 01:02:44;2021-06-05 01:07:44;Pablo
73;Registrar hecho no precisado;2021-06-05 01:07:44;2021-06-05 01:07:44;Pablo
73;Solicitar revisar alarma;2021-06-05 01:08:06;2021-06-05 01:09:47;Pablo
74;Alarma domiciliaria;2021-06-05 02:11:40;2021-06-05 02:11:40;Sistema
74;Revisar cámaras;2021-06-05 02:12:24;2021-06-05 02:17:24;Pablo
74;Registrar hecho no precisado;2021-06-05 02:17:24;2021-06-05 02:17:24;Pablo
74;Solicitar revisar alarma;2021-06-05 02:17:39;2021-06-05 02:19:11;Pablo
75;Alarma domiciliaria;2021-06-05 03:19:31;2021-06-05 03:19:31;Sistema
75;Revisar cámaras;2021-06-05 03:20:04;2021-06-05 03:25:04;Pablo
75;Registrar hecho no precisado;2021-06-05 03:25:04;2021-06-05 03:25:04;Pablo
75;Solicitar revisar alarma;2021-06-05 03:25:26;2021-06-05 03:27:08;Pablo
76;Alarma domiciliaria;2021-06-05 04:27:17;2021-06-05 04:27:17;Sistema
76;Revisar cámaras;2021-06-05 04:27:40;2021-06-05 04:30:34;Pablo
76;Te atrapé;2021-06-05 04:30:34;2021-06-05 04:30:34;Pablo
76;Registrar intruso detectado;2021-06-05 04:31:19;2021-06-05 04:32:12;Pablo
76;Activar alarma casa;2021-06-05 04:32:47;2021-06-05 04:32:47;Pablo
76;Alertar móvil de seguridad;2021-06-05 04:34:42;2021-06-05 04:37:18;Pablo
76;Concurrir a casa afectada;2021-06-05 04:37:24;2021-06-05 04:48:12;Tomas
76;Contactar dueño casa;2021-06-05 04:48:45;2021-06-05 04:50:45;Tomas
76;Notificar llegada a central;2021-06-05 04:50:45;2021-06-05 04:51:50;Tomas
76;Revisar eventuales daños;2021-06-05 04:53:44;2021-06-05 05:13:01;Tomas
76;Notificar fin operativo;2021-06-05 05:15:46;2021-06-05 05:19:26;Tomas
76;Dar mensajes disuasivos;2021-06-05 04:37:26;2021-06-05 04:38:35;Pablo
77;Alarma domiciliaria;2021-06-05 05:36:07;2021-06-05 05:36:07;Sistema
77;Revisar cámaras;2021-06-05 05:36:17;2021-06-05 05:40:00;Pablo
77;Te atrapé;2021-06-05 05:40:00;2021-06-05 05:40:00;Pablo
77;Registrar intruso detectado;2021-06-05 05:40:16;2021-06-05 05:40:57;Pablo
77;Activar alarma casa;2021-06-05 05:41:20;2021-06-05 05:41:20;Pablo
77;Alertar móvil de seguridad;2021-06-05 05:42:44;2021-06-05 05:44:31;Pablo
77;Concurrir a casa afectada;2021-06-05 05:44:40;2021-06-05 05:50:28;Vicente
77;Contactar dueño casa;2021-06-05 05:50:53;2021-06-05 05:53:14;Vicente
77;Notificar llegada a central;2021-06-05 05:53:14;2021-06-05 05:54:15;Vicente
77;Revisar eventuales daños;2021-06-05 05:55:45;2021-06-05 06:16:35;Vicente
77;Notificar fin operativo;2021-06-05 06:19:41;2021-06-05 06:22:57;Vicente
77;Dar mensajes disuasivos;2021-06-05 05:44:44;2021-06-05 05:47:06;Pablo
77;Activar alarma comunitaria;2021-06-05 05:47:16;2021-06-05 05:47:16;Pablo
77;Escalar alerta móvil;2021-06-05 05:47:38;2021-06-05 05:48:02;Pablo
77;Contactar seguridad ciudadana;2021-06-05 05:49:05;2021-06-05 05:49:35;Pablo
77;Continuar disuasión y monitorear cámaras;2021-06-05 05:49:35;2021-06-05 05:53:14;Pablo
78;Alarma domiciliaria;2021-06-05 06:45:26;2021-06-05 06:45:26;Sistema
78;Revisar cámaras;2021-06-05 06:46:14;2021-06-05 06:49:32;Pablo
78;Te atrapé;2021-06-05 06:49:32;2021-06-05 06:49:32;Pablo
78;Registrar intruso detectado;2021-06-05 06:50:36;2021-06-05 06:51:12;Pablo
78;Activar alarma casa;2021-06-05 06:51:38;2021-06-05 06:51:38;Pablo
78;Alertar móvil de seguridad;2021-06-05 06:53:12;2021-06-05 06:55:22;Pablo
78;Concurrir a casa afectada;2021-06-05 06:55:26;2021-06-05 07:01:17;Trinidad
78;Contactar dueño casa;2021-06-05 07:01:40;2021-06-05 07:04:35;Trinidad
78;Notificar llegada a central;2021-06-05 07:04:35;2021-06-05 07:05:16;Trinidad
78;Revisar eventuales daños;2021-06-05 07:07:22;2021-06-05 07:25:12;Trinidad
78;Notificar fin operativo;2021-06-05 07:28:17;2021-06-05 07:31:35;Trinidad
78;Dar mensajes disuasivos;2021-06-05 06:55:34;2021-06-05 06:56:09;Pablo
79;Alarma domiciliaria;2021-06-05 01:24:01;2021-06-05 01:24:01;Sistema
79;Revisar cámaras;2021-06-05 01:24:08;2021-06-05 01:29:08;Catalina
79;Registrar hecho no precisado;2021-06-05 01:29:08;2021-06-05 01:29:08;Catalina
79;Solicitar revisar alarma;2021-06-05 01:29:30;2021-06-05 01:30:59;Catalina
80;Alarma domiciliaria;2021-06-05 04:03:50;2021-06-05 04:03:50;Sistema
80;Revisar cámaras;2021-06-05 04:04:24;2021-06-05 04:08:39;Catalina
80;Te atrapé;2021-06-05 04:08:39;2021-06-05 04:08:39;Catalina
80;Señal persona casa;2021-06-05 04:09:35;2021-06-05 04:10:02;Catalina
81;Alarma domiciliaria;2021-06-05 06:43:42;2021-06-05 06:43:42;Sistema
81;Revisar cámaras;2021-06-05 06:44:26;2021-06-05 06:49:26;Catalina
81;Registrar hecho no precisado;2021-06-05 06:49:26;2021-06-05 06:49:26;Catalina
81;Solicitar revisar alarma;2021-06-05 06:49:40;2021-06-05 06:51:02;Catalina
82;Alarma domiciliaria;2021-06-05 06:44:53;2021-06-05 06:44:53;Sistema
82;Revisar cámaras;2021-06-05 06:45:15;2021-06-05 06:47:50;Lorenzo
82;Te atrapé;2021-06-05 06:47:50;2021-06-05 06:47:50;Lorenzo
82;Registrar intruso detectado;2021-06-05 06:47:59;2021-06-05 06:48:49;Lorenzo
82;Activar alarma casa;2021-06-05 06:48:58;2021-06-05 06:48:58;Lorenzo
82;Alertar móvil de seguridad;2021-06-05 06:50:37;2021-06-05 06:52:53;Lorenzo
82;Concurrir a casa afectada;2021-06-05 06:52:56;2021-06-05 07:01:49;Allison
82;Contactar dueño casa;2021-06-05 07:02:07;2021-06-05 07:03:58;Allison
82;Notificar llegada a central;2021-06-05 07:03:58;2021-06-05 07:05:01;Allison
82;Revisar eventuales daños;2021-06-05 07:07:40;2021-06-05 07:24:50;Allison
82;Notificar fin operativo;2021-06-05 07:27:25;2021-06-05 07:31:18;Allison
82;Dar mensajes disuasivos;2021-06-05 06:53:09;2021-06-05 06:55:22;Lorenzo
82;Activar alarma comunitaria;2021-06-05 06:55:33;2021-06-05 06:55:33;Lorenzo
82;Escalar alerta móvil;2021-06-05 06:56:00;2021-06-05 06:56:13;Lorenzo
82;Contactar seguridad ciudadana;2021-06-05 06:57:10;2021-06-05 06:57:43;Lorenzo
